"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+7.93337500000E+007, -9.12402356221E-002, +0.00000000000E+000
+7.93956250000E+007, -9.40449927440E-002, +0.00000000000E+000
+7.94575000000E+007, -9.28872847196E-002, +0.00000000000E+000
+7.95193750000E+007, -9.10661403029E-002, +0.00000000000E+000
+7.95812500000E+007, -9.04030471208E-002, +0.00000000000E+000
+7.96431250000E+007, -8.94070959818E-002, +0.00000000000E+000
+7.97050000000E+007, -9.14737991900E-002, +0.00000000000E+000
+7.97668750000E+007, -9.20657874431E-002, +0.00000000000E+000
+7.98287500000E+007, -9.04810526334E-002, +0.00000000000E+000
+7.98906250000E+007, -8.82704001285E-002, +0.00000000000E+000
+7.99525000000E+007, -8.76331363717E-002, +0.00000000000E+000
+8.00143750000E+007, -8.82787641547E-002, +0.00000000000E+000
+8.00762500000E+007, -9.12289832927E-002, +0.00000000000E+000
+8.01381250000E+007, -8.95255772077E-002, +0.00000000000E+000
+8.02000000000E+007, -8.83761953593E-002, +0.00000000000E+000
+8.02618750000E+007, -8.69511936703E-002, +0.00000000000E+000
+8.03237500000E+007, -8.81804421758E-002, +0.00000000000E+000
+8.03856250000E+007, -9.03874134084E-002, +0.00000000000E+000
+8.04475000000E+007, -8.92066818695E-002, +0.00000000000E+000
+8.05093750000E+007, -8.94377767599E-002, +0.00000000000E+000
+8.05712500000E+007, -8.75354382781E-002, +0.00000000000E+000
+8.06331250000E+007, -8.63973528541E-002, +0.00000000000E+000
+8.06950000000E+007, -8.99473926195E-002, +0.00000000000E+000
+8.07568750000E+007, -8.86134471459E-002, +0.00000000000E+000
+8.08187500000E+007, -8.84832880660E-002, +0.00000000000E+000
+8.08806250000E+007, -8.84219755543E-002, +0.00000000000E+000
+8.09425000000E+007, -8.68173716543E-002, +0.00000000000E+000
+8.10043750000E+007, -8.92447965279E-002, +0.00000000000E+000
+8.10662500000E+007, -8.83330108729E-002, +0.00000000000E+000
+8.11281250000E+007, -9.01662717924E-002, +0.00000000000E+000
+8.11900000000E+007, -8.79875492554E-002, +0.00000000000E+000
+8.12518750000E+007, -8.72866240585E-002, +0.00000000000E+000
+8.13137500000E+007, -8.70543493840E-002, +0.00000000000E+000
+8.13756250000E+007, -8.85269462412E-002, +0.00000000000E+000
+8.14375000000E+007, -8.82621827873E-002, +0.00000000000E+000
+8.14993750000E+007, -8.81694367563E-002, +0.00000000000E+000
+8.15612500000E+007, -8.72991406996E-002, +0.00000000000E+000
+8.16231250000E+007, -8.75272318851E-002, +0.00000000000E+000
+8.16850000000E+007, -8.95344000770E-002, +0.00000000000E+000
+8.17468750000E+007, -8.90660342851E-002, +0.00000000000E+000
+8.18087500000E+007, -8.76306170457E-002, +0.00000000000E+000
+8.18706250000E+007, -8.73611205553E-002, +0.00000000000E+000
+8.19325000000E+007, -8.64363997518E-002, +0.00000000000E+000
+8.19943750000E+007, -8.92986677451E-002, +0.00000000000E+000
+8.20562500000E+007, -8.87755422056E-002, +0.00000000000E+000
+8.21181250000E+007, -8.86147593136E-002, +0.00000000000E+000
+8.21800000000E+007, -8.85501755839E-002, +0.00000000000E+000
+8.22418750000E+007, -8.79605679671E-002, +0.00000000000E+000
+8.23037500000E+007, -8.86056291717E-002, +0.00000000000E+000
+8.23656250000E+007, -9.24663729902E-002, +0.00000000000E+000
+8.24275000000E+007, -8.91644027007E-002, +0.00000000000E+000
+8.24893750000E+007, -8.92030688557E-002, +0.00000000000E+000
+8.25512500000E+007, -8.81115096603E-002, +0.00000000000E+000
+8.26131250000E+007, -8.73833848259E-002, +0.00000000000E+000
+8.26750000000E+007, -8.97306429273E-002, +0.00000000000E+000
+8.27368750000E+007, -9.06907248090E-002, +0.00000000000E+000
+8.27987500000E+007, -8.91374744271E-002, +0.00000000000E+000
+8.28606250000E+007, -8.81951315243E-002, +0.00000000000E+000
+8.29225000000E+007, -8.72904639374E-002, +0.00000000000E+000
+8.29843750000E+007, -8.96083552621E-002, +0.00000000000E+000
+8.30462500000E+007, -8.91789758306E-002, +0.00000000000E+000
+8.31081250000E+007, -8.86715669622E-002, +0.00000000000E+000
+8.31700000000E+007, -8.71714779400E-002, +0.00000000000E+000
+8.32318750000E+007, -8.75873209043E-002, +0.00000000000E+000
+8.32937500000E+007, -8.89689082862E-002, +0.00000000000E+000
+8.33556250000E+007, -8.73734820349E-002, +0.00000000000E+000
+8.34175000000E+007, -8.82155755726E-002, +0.00000000000E+000
+8.34793750000E+007, -8.59687157980E-002, +0.00000000000E+000
+8.35412500000E+007, -8.50813938547E-002, +0.00000000000E+000
+8.36031250000E+007, -8.60044153772E-002, +0.00000000000E+000
+8.36650000000E+007, -8.71509660536E-002, +0.00000000000E+000
+8.37268750000E+007, -8.73935497430E-002, +0.00000000000E+000
+8.37887500000E+007, -8.54821873931E-002, +0.00000000000E+000
+8.38506250000E+007, -8.52599715736E-002, +0.00000000000E+000
+8.39125000000E+007, -8.44128987577E-002, +0.00000000000E+000
+8.39743750000E+007, -8.68543845545E-002, +0.00000000000E+000
+8.40362500000E+007, -8.74435188407E-002, +0.00000000000E+000
+8.40981250000E+007, -8.53845235128E-002, +0.00000000000E+000
+8.41600000000E+007, -8.50584007661E-002, +0.00000000000E+000
+8.42218750000E+007, -8.43988534736E-002, +0.00000000000E+000
+8.42837500000E+007, -8.76132256760E-002, +0.00000000000E+000
+8.43456250000E+007, -8.65685414954E-002, +0.00000000000E+000
+8.44075000000E+007, -8.62287028577E-002, +0.00000000000E+000
+8.44693750000E+007, -8.59360168440E-002, +0.00000000000E+000
+8.45312500000E+007, -8.55503454338E-002, +0.00000000000E+000
+8.45931250000E+007, -8.68098791272E-002, +0.00000000000E+000
+8.46550000000E+007, -8.76687464876E-002, +0.00000000000E+000
+8.47168750000E+007, -8.64282157723E-002, +0.00000000000E+000
+8.47787500000E+007, -8.46260388483E-002, +0.00000000000E+000
+8.48406250000E+007, -8.53415837913E-002, +0.00000000000E+000
+8.49025000000E+007, -8.68434743756E-002, +0.00000000000E+000
+8.49643750000E+007, -8.69084780081E-002, +0.00000000000E+000
+8.50262500000E+007, -8.71685805486E-002, +0.00000000000E+000
+8.50881250000E+007, -8.67117824928E-002, +0.00000000000E+000
+8.51500000000E+007, -8.59848236121E-002, +0.00000000000E+000
+8.52118750000E+007, -8.47672470911E-002, +0.00000000000E+000
+8.52737500000E+007, -8.72715174639E-002, +0.00000000000E+000
+8.53356250000E+007, -8.83409266421E-002, +0.00000000000E+000
+8.53975000000E+007, -8.71780493149E-002, +0.00000000000E+000
+8.54593750000E+007, -8.65944355283E-002, +0.00000000000E+000
+8.55212500000E+007, -8.57717361842E-002, +0.00000000000E+000
+8.55831250000E+007, -8.89662132727E-002, +0.00000000000E+000
+8.56450000000E+007, -8.73752168282E-002, +0.00000000000E+000
+8.57068750000E+007, -8.80047703788E-002, +0.00000000000E+000
+8.57687500000E+007, -8.76196672740E-002, +0.00000000000E+000
+8.58306250000E+007, -8.72294612406E-002, +0.00000000000E+000
+8.58925000000E+007, -8.86381342490E-002, +0.00000000000E+000
+8.59543750000E+007, -9.00788433393E-002, +0.00000000000E+000
+8.60162500000E+007, -8.72594657153E-002, +0.00000000000E+000
+8.60781250000E+007, -8.72200678066E-002, +0.00000000000E+000
+8.61400000000E+007, -8.65950691410E-002, +0.00000000000E+000
+8.62018750000E+007, -8.73034964605E-002, +0.00000000000E+000
+8.62637500000E+007, -8.82118413655E-002, +0.00000000000E+000
+8.63256250000E+007, -8.98962565995E-002, +0.00000000000E+000
+8.63875000000E+007, -8.85413863079E-002, +0.00000000000E+000
+8.64493750000E+007, -8.76385934927E-002, +0.00000000000E+000
+8.65112500000E+007, -8.77005521082E-002, +0.00000000000E+000
+8.65731250000E+007, -9.04667435795E-002, +0.00000000000E+000
+8.66350000000E+007, -9.03832472278E-002, +0.00000000000E+000
+8.66968750000E+007, -8.80976041082E-002, +0.00000000000E+000
+8.67587500000E+007, -8.80513854418E-002, +0.00000000000E+000
+8.68206250000E+007, -8.85250851870E-002, +0.00000000000E+000
+8.68825000000E+007, -8.97527585088E-002, +0.00000000000E+000
+8.69443750000E+007, -9.03383052084E-002, +0.00000000000E+000
+8.70062500000E+007, -8.99041612905E-002, +0.00000000000E+000
+8.70681250000E+007, -8.71976820206E-002, +0.00000000000E+000
+8.71300000000E+007, -8.74540464050E-002, +0.00000000000E+000
+8.71918750000E+007, -8.95661624627E-002, +0.00000000000E+000
+8.72537500000E+007, -9.12089283460E-002, +0.00000000000E+000
+8.73156250000E+007, -9.03808804899E-002, +0.00000000000E+000
+8.73775000000E+007, -8.93953322723E-002, +0.00000000000E+000
+8.74393750000E+007, -8.97373644226E-002, +0.00000000000E+000
+8.75012500000E+007, -8.89251239619E-002, +0.00000000000E+000
+8.75631250000E+007, -9.14820002711E-002, +0.00000000000E+000
+8.76250000000E+007, -9.11011609912E-002, +0.00000000000E+000
+8.76868750000E+007, -9.02215192143E-002, +0.00000000000E+000
+8.77487500000E+007, -8.91701602467E-002, +0.00000000000E+000
+8.78106250000E+007, -8.95796950356E-002, +0.00000000000E+000
+8.78725000000E+007, -9.24253171519E-002, +0.00000000000E+000
+8.79343750000E+007, -9.20244124541E-002, +0.00000000000E+000
+8.79962500000E+007, -9.09627393543E-002, +0.00000000000E+000
+8.80581250000E+007, -8.83961039797E-002, +0.00000000000E+000
+8.81200000000E+007, -8.87191983535E-002, +0.00000000000E+000
+8.81818750000E+007, -9.13493776262E-002, +0.00000000000E+000
+8.82437500000E+007, -9.25984036668E-002, +0.00000000000E+000
+8.83056250000E+007, -9.04927635520E-002, +0.00000000000E+000
+8.83675000000E+007, -9.01575062645E-002, +0.00000000000E+000
+8.84293750000E+007, -8.94618544146E-002, +0.00000000000E+000
+8.84912500000E+007, -9.17239654061E-002, +0.00000000000E+000
+8.85531250000E+007, -9.28825974643E-002, +0.00000000000E+000
+8.86150000000E+007, -9.25727575153E-002, +0.00000000000E+000
+8.86768750000E+007, -9.10749096496E-002, +0.00000000000E+000
+8.87387500000E+007, -9.18423117544E-002, +0.00000000000E+000
+8.88006250000E+007, -9.17179846406E-002, +0.00000000000E+000
+8.88625000000E+007, -9.45357894875E-002, +0.00000000000E+000
+8.89243750000E+007, -9.40390084205E-002, +0.00000000000E+000
+8.89862500000E+007, -9.31066786495E-002, +0.00000000000E+000
+8.90481250000E+007, -9.34465033825E-002, +0.00000000000E+000
+8.91100000000E+007, -9.29841590993E-002, +0.00000000000E+000
+8.91718750000E+007, -9.65632668430E-002, +0.00000000000E+000
+8.92337500000E+007, -9.55170781025E-002, +0.00000000000E+000
+8.92956250000E+007, -9.54870710589E-002, +0.00000000000E+000
+8.93575000000E+007, -9.61136553131E-002, +0.00000000000E+000
+8.94193750000E+007, -9.48718904635E-002, +0.00000000000E+000
+8.94812500000E+007, -9.66882029218E-002, +0.00000000000E+000
+8.95431250000E+007, -9.81472245387E-002, +0.00000000000E+000
+8.96050000000E+007, -9.80396378023E-002, +0.00000000000E+000
+8.96668750000E+007, -9.72131212710E-002, +0.00000000000E+000
+8.97287500000E+007, -9.63758555610E-002, +0.00000000000E+000
+8.97906250000E+007, -9.77612697297E-002, +0.00000000000E+000
+8.98525000000E+007, -1.00309731563E-001, +0.00000000000E+000
+8.99143750000E+007, -1.00403033939E-001, +0.00000000000E+000
+8.99762500000E+007, -9.90842640410E-002, +0.00000000000E+000
+9.00381250000E+007, -9.79411030783E-002, +0.00000000000E+000
+9.01000000000E+007, -9.80916907228E-002, +0.00000000000E+000
+9.01618750000E+007, -1.02017259555E-001, +0.00000000000E+000
+9.02237500000E+007, -1.01755205537E-001, +0.00000000000E+000
+9.02856250000E+007, -1.00595225393E-001, +0.00000000000E+000
+9.03475000000E+007, -1.00906879769E-001, +0.00000000000E+000
+9.04093750000E+007, -1.00467648615E-001, +0.00000000000E+000
+9.04712500000E+007, -1.03371020879E-001, +0.00000000000E+000
+9.05331250000E+007, -1.03568456827E-001, +0.00000000000E+000
+9.05950000000E+007, -1.04006417229E-001, +0.00000000000E+000
+9.06568750000E+007, -1.03994464122E-001, +0.00000000000E+000
+9.07187500000E+007, -1.01438545903E-001, +0.00000000000E+000
+9.07806250000E+007, -1.04505121693E-001, +0.00000000000E+000
+9.08425000000E+007, -1.04200554032E-001, +0.00000000000E+000
+9.09043750000E+007, -1.04664247337E-001, +0.00000000000E+000
+9.09662500000E+007, -1.03281225634E-001, +0.00000000000E+000
+9.10281250000E+007, -1.04097257809E-001, +0.00000000000E+000
+9.10900000000E+007, -1.06001078191E-001, +0.00000000000E+000
+9.11518750000E+007, -1.06803615740E-001, +0.00000000000E+000
+9.12137500000E+007, -1.06742111615E-001, +0.00000000000E+000
+9.12756250000E+007, -1.05833428343E-001, +0.00000000000E+000
+9.13375000000E+007, -1.05854908141E-001, +0.00000000000E+000
+9.13993750000E+007, -1.05416602112E-001, +0.00000000000E+000
+9.14612500000E+007, -1.08182252877E-001, +0.00000000000E+000
+9.15231250000E+007, -1.07721683474E-001, +0.00000000000E+000
+9.15850000000E+007, -1.08531138587E-001, +0.00000000000E+000
+9.16468750000E+007, -1.07353120363E-001, +0.00000000000E+000
+9.17087500000E+007, -1.04649475696E-001, +0.00000000000E+000
+9.17706250000E+007, -1.07883705094E-001, +0.00000000000E+000
+9.18325000000E+007, -1.10781660242E-001, +0.00000000000E+000
+9.18943750000E+007, -1.09364059108E-001, +0.00000000000E+000
+9.19562500000E+007, -1.08302757347E-001, +0.00000000000E+000
+9.20181250000E+007, -1.07836705906E-001, +0.00000000000E+000
+9.20800000000E+007, -1.07638292570E-001, +0.00000000000E+000
+9.21418750000E+007, -1.10912717631E-001, +0.00000000000E+000
+9.22037500000E+007, -1.10780030844E-001, +0.00000000000E+000
+9.22656250000E+007, -1.11859284475E-001, +0.00000000000E+000
+9.23275000000E+007, -1.09886752058E-001, +0.00000000000E+000
+9.23893750000E+007, -1.10702829112E-001, +0.00000000000E+000
+9.24512500000E+007, -1.10884365766E-001, +0.00000000000E+000
+9.25131250000E+007, -1.14671299157E-001, +0.00000000000E+000
+9.25750000000E+007, -1.14700941439E-001, +0.00000000000E+000
+9.26368750000E+007, -1.13743337139E-001, +0.00000000000E+000
+9.26987500000E+007, -1.13893000776E-001, +0.00000000000E+000
+9.27606250000E+007, -1.14190840241E-001, +0.00000000000E+000
+9.28225000000E+007, -1.16657992176E-001, +0.00000000000E+000
+9.28843750000E+007, -1.18710939118E-001, +0.00000000000E+000
+9.29462500000E+007, -1.17725328648E-001, +0.00000000000E+000
+9.30081250000E+007, -1.16642483281E-001, +0.00000000000E+000
+9.30700000000E+007, -1.18019070164E-001, +0.00000000000E+000
+9.31318750000E+007, -1.19061613650E-001, +0.00000000000E+000
+9.31937500000E+007, -1.22205252846E-001, +0.00000000000E+000
+9.32556250000E+007, -1.21237681654E-001, +0.00000000000E+000
+9.33175000000E+007, -1.20235069328E-001, +0.00000000000E+000
+9.33793750000E+007, -1.20500232002E-001, +0.00000000000E+000
+9.34412500000E+007, -1.19287500844E-001, +0.00000000000E+000
+9.35031250000E+007, -1.22935863739E-001, +0.00000000000E+000
+9.35650000000E+007, -1.24717777757E-001, +0.00000000000E+000
+9.36268750000E+007, -1.25038233624E-001, +0.00000000000E+000
+9.36887500000E+007, -1.24850913352E-001, +0.00000000000E+000
+9.37506250000E+007, -1.25116188204E-001, +0.00000000000E+000
+9.38125000000E+007, -1.26430460541E-001, +0.00000000000E+000
+9.38743750000E+007, -1.29764283234E-001, +0.00000000000E+000
+9.39362500000E+007, -1.29431964273E-001, +0.00000000000E+000
+9.39981250000E+007, -1.29457554772E-001, +0.00000000000E+000
+9.40600000000E+007, -1.29211818315E-001, +0.00000000000E+000
+9.41218750000E+007, -1.29992794387E-001, +0.00000000000E+000
+9.41837500000E+007, -1.32660293147E-001, +0.00000000000E+000
+9.42456250000E+007, -1.34337499482E-001, +0.00000000000E+000
+9.43075000000E+007, -1.34794447740E-001, +0.00000000000E+000
+9.43693750000E+007, -1.34566363025E-001, +0.00000000000E+000
+9.44312500000E+007, -1.34262254037E-001, +0.00000000000E+000
+9.44931250000E+007, -1.34085770851E-001, +0.00000000000E+000
+9.45550000000E+007, -1.39228300144E-001, +0.00000000000E+000
+9.46168750000E+007, -1.40849422177E-001, +0.00000000000E+000
+9.46787500000E+007, -1.39740200333E-001, +0.00000000000E+000
+9.47406250000E+007, -1.39019179698E-001, +0.00000000000E+000
+9.48025000000E+007, -1.40167576409E-001, +0.00000000000E+000
+9.48643750000E+007, -1.41849692318E-001, +0.00000000000E+000
+9.49262500000E+007, -1.44879354403E-001, +0.00000000000E+000
+9.49881250000E+007, -1.45850978772E-001, +0.00000000000E+000
+9.50500000000E+007, -1.45646395541E-001, +0.00000000000E+000
+9.51118750000E+007, -1.44951780991E-001, +0.00000000000E+000
+9.51737500000E+007, -1.45154848599E-001, +0.00000000000E+000
+9.52356250000E+007, -1.48316174440E-001, +0.00000000000E+000
+9.52975000000E+007, -1.49840057009E-001, +0.00000000000E+000
+9.53593750000E+007, -1.50387998468E-001, +0.00000000000E+000
+9.54212500000E+007, -1.50982273578E-001, +0.00000000000E+000
+9.54831250000E+007, -1.50623742452E-001, +0.00000000000E+000
+9.55450000000E+007, -1.51999718232E-001, +0.00000000000E+000
+9.56068750000E+007, -1.54560125303E-001, +0.00000000000E+000
+9.56687500000E+007, -1.55621188463E-001, +0.00000000000E+000
+9.57306250000E+007, -1.57411050994E-001, +0.00000000000E+000
+9.57925000000E+007, -1.55455321261E-001, +0.00000000000E+000
+9.58543750000E+007, -1.56547813716E-001, +0.00000000000E+000
+9.59162500000E+007, -1.60515399629E-001, +0.00000000000E+000
+9.59781250000E+007, -1.61881103547E-001, +0.00000000000E+000
+9.60400000000E+007, -1.63318558283E-001, +0.00000000000E+000
+9.61018750000E+007, -1.64419724726E-001, +0.00000000000E+000
+9.61637500000E+007, -1.63567348101E-001, +0.00000000000E+000
+9.62256250000E+007, -1.65585145255E-001, +0.00000000000E+000
+9.62875000000E+007, -1.68733758364E-001, +0.00000000000E+000
+9.63493750000E+007, -1.69867185995E-001, +0.00000000000E+000
+9.64112500000E+007, -1.71031324232E-001, +0.00000000000E+000
+9.64731250000E+007, -1.71606000379E-001, +0.00000000000E+000
+9.65350000000E+007, -1.72618434151E-001, +0.00000000000E+000
+9.65968750000E+007, -1.76914119540E-001, +0.00000000000E+000
+9.66587500000E+007, -1.79252346313E-001, +0.00000000000E+000
+9.67206250000E+007, -1.78578435690E-001, +0.00000000000E+000
+9.67825000000E+007, -1.79969145701E-001, +0.00000000000E+000
+9.68443750000E+007, -1.81503158675E-001, +0.00000000000E+000
+9.69062500000E+007, -1.82798525488E-001, +0.00000000000E+000
+9.69681250000E+007, -1.86750749762E-001, +0.00000000000E+000
+9.70300000000E+007, -1.86887428032E-001, +0.00000000000E+000
+9.70918750000E+007, -1.87682729318E-001, +0.00000000000E+000
+9.71537500000E+007, -1.88642761515E-001, +0.00000000000E+000
+9.72156250000E+007, -1.89025361140E-001, +0.00000000000E+000
+9.72775000000E+007, -1.91916877942E-001, +0.00000000000E+000
+9.73393750000E+007, -1.97150334332E-001, +0.00000000000E+000
+9.74012500000E+007, -1.99453665465E-001, +0.00000000000E+000
+9.74631250000E+007, -2.00673409623E-001, +0.00000000000E+000
+9.75250000000E+007, -2.01184477917E-001, +0.00000000000E+000
+9.75868750000E+007, -2.00499284825E-001, +0.00000000000E+000
+9.76487500000E+007, -2.05948964671E-001, +0.00000000000E+000
+9.77106250000E+007, -2.06970804758E-001, +0.00000000000E+000
+9.77725000000E+007, -2.09293611736E-001, +0.00000000000E+000
+9.78343750000E+007, -2.10579495877E-001, +0.00000000000E+000
+9.78962500000E+007, -2.10879595219E-001, +0.00000000000E+000
+9.79581250000E+007, -2.16399906499E-001, +0.00000000000E+000
+9.80200000000E+007, -2.21128025021E-001, +0.00000000000E+000
+9.80818750000E+007, -2.23311264633E-001, +0.00000000000E+000
+9.81437500000E+007, -2.23518997714E-001, +0.00000000000E+000
+9.82056250000E+007, -2.27100775113E-001, +0.00000000000E+000
+9.82675000000E+007, -2.28568559707E-001, +0.00000000000E+000
+9.83293750000E+007, -2.33146767063E-001, +0.00000000000E+000
+9.83912500000E+007, -2.35921990036E-001, +0.00000000000E+000
+9.84531250000E+007, -2.37708908413E-001, +0.00000000000E+000
+9.85150000000E+007, -2.37356905682E-001, +0.00000000000E+000
+9.85768750000E+007, -2.39757750623E-001, +0.00000000000E+000
+9.86387500000E+007, -2.42934790427E-001, +0.00000000000E+000
+9.87006250000E+007, -2.49255363806E-001, +0.00000000000E+000
+9.87625000000E+007, -2.52603507673E-001, +0.00000000000E+000
+9.88243750000E+007, -2.54704375264E-001, +0.00000000000E+000
+9.88862500000E+007, -2.55578139461E-001, +0.00000000000E+000
+9.89481250000E+007, -2.58801095387E-001, +0.00000000000E+000
+9.90100000000E+007, -2.61089241502E-001, +0.00000000000E+000
+9.90718750000E+007, -2.67685211967E-001, +0.00000000000E+000
+9.91337500000E+007, -2.69597856178E-001, +0.00000000000E+000
+9.91956250000E+007, -2.72017463682E-001, +0.00000000000E+000
+9.92575000000E+007, -2.73776513195E-001, +0.00000000000E+000
+9.93193750000E+007, -2.77086595547E-001, +0.00000000000E+000
+9.93812500000E+007, -2.83712176071E-001, +0.00000000000E+000
+9.94431250000E+007, -2.86151604136E-001, +0.00000000000E+000
+9.95050000000E+007, -2.89673212167E-001, +0.00000000000E+000
+9.95668750000E+007, -2.91274761356E-001, +0.00000000000E+000
+9.96287500000E+007, -2.93096279360E-001, +0.00000000000E+000
+9.96906250000E+007, -2.97410132557E-001, +0.00000000000E+000
+9.97525000000E+007, -3.02595763901E-001, +0.00000000000E+000
+9.98143750000E+007, -3.07472522466E-001, +0.00000000000E+000
+9.98762500000E+007, -3.08262356621E-001, +0.00000000000E+000
+9.99381250000E+007, -3.13026342160E-001, +0.00000000000E+000
+1.00000000000E+008, -3.13771679234E-001, +0.00000000000E+000
