freq	mag(K)
6.16999999999999990E7	2.68893882650638090E-1
6.17999999999999970E7	2.68318263224442970E-1
6.18999999999999950E7	2.67746846653019240E-1
6.20000000000000020E7	2.67179587353855920E-1
6.21000000000000000E7	2.66616440393264980E-1
6.22000000000000060E7	2.66057361475017510E-1
6.22999999999999950E7	2.65502306929215950E-1
6.24000000000000020E7	2.64951233701393820E-1
6.25000000000000000E7	2.64404099341841010E-1
6.25999999999999980E7	2.63860861995146760E-1
6.27000000000000050E7	2.63321480389956350E-1
6.27999999999999940E7	2.62785913828936300E-1
6.29000000000000000E7	2.62254122178942770E-1
6.29999999999999980E7	2.61726065861389400E-1
6.31000000000000050E7	2.61201705842808930E-1
6.32000000000000030E7	2.60681003625605360E-1
6.33000000000000010E7	2.60163921238989280E-1
6.33999999999999990E7	2.59650421230098470E-1
6.34999999999999960E7	2.59140466655290780E-1
6.36000000000000030E7	2.58634021071612930E-1
6.37000000000000010E7	2.58131048528437200E-1
6.37999999999999990E7	2.57631513559264300E-1
6.38999999999999970E7	2.57135381173685350E-1
6.40000000000000040E7	2.56642616849504800E-1
6.40999999999999930E7	2.56153186525014350E-1
6.41999999999999990E7	2.55667056591420130E-1
6.42999999999999970E7	2.55184193885415220E-1
6.44000000000000040E7	2.54704565681898120E-1
6.45000000000000020E7	2.54228139686830670E-1
6.45999999999999910E7	2.53754884030233900E-1
6.47000000000000060E7	2.53284767259319030E-1
6.47999999999999950E7	2.52817758331750090E-1
6.49000000000000020E7	2.52353826609034740E-1
6.50000000000000000E7	2.51892941850041700E-1
6.50999999999999980E7	2.51435074204640600E-1
6.52000000000000050E7	2.50980194207464050E-1
6.52999999999999940E7	2.50528272771784980E-1
6.54000000000000090E7	2.50079281183511170E-1
6.54999999999999980E7	2.49633191095292780E-1
6.55999999999999960E7	2.49189974520738700E-1
6.57000000000000030E7	2.48749603828742230E-1
6.58000000000000010E7	2.48312051737911820E-1
6.59000000000000070E7	2.47877291311105630E-1
6.59999999999999960E7	2.47445295950067210E-1
6.60999999999999940E7	2.47016039390159300E-1
6.62000000000000010E7	2.46589495695196390E-1
6.62999999999999990E7	2.46165639252370740E-1
6.64000000000000060E7	2.45744444767271240E-1
6.65000000000000040E7	2.45325887258994560E-1
6.65999999999999930E7	2.44909942055343510E-1
6.66999999999999990E7	2.44496584788113940E-1
6.67999999999999970E7	2.44085791388466380E-1
6.69000000000000040E7	2.43677538082381550E-1
6.70000000000000020E7	2.43271801386196660E-1
6.70999999999999910E7	2.42868558102223280E-1
6.72000000000000060E7	2.42467785314443420E-1
6.72999999999999950E7	2.42069460384280700E-1
6.74000000000000020E7	2.41673560946449410E-1
6.75000000000000000E7	2.41280064904874920E-1
6.75999999999999980E7	2.40888950428687920E-1
6.77000000000000050E7	2.40500195948289220E-1
6.77999999999999940E7	2.40113780151482280E-1
6.79000000000000090E7	2.39729681979676100E-1
6.79999999999999980E7	2.39347880624152200E-1
6.80999999999999960E7	2.38968355522398430E-1
6.82000000000000030E7	2.38591086354506300E-1
6.83000000000000010E7	2.38216053039630090E-1
6.84000000000000070E7	2.37843235732508340E-1
6.84999999999999960E7	2.37472614820044430E-1
6.85999999999999940E7	2.37104170917947510E-1
6.87000000000000010E7	2.36737884867429040E-1
6.87999999999999990E7	2.36373737731958180E-1
6.89000000000000060E7	2.36011710794071040E-1
6.90000000000000040E7	2.35651785552234600E-1
6.90999999999999930E7	2.35293943717765110E-1
6.91999999999999990E7	2.34938167211796540E-1
6.92999999999999970E7	2.34584438162302610E-1
6.94000000000000040E7	2.34232738901167450E-1
6.95000000000000020E7	2.33883051961306080E-1
6.95999999999999910E7	2.33535360073833420E-1
6.97000000000000060E7	2.33189646165280310E-1
6.97999999999999950E7	2.32845893354855390E-1
6.99000000000000020E7	2.32504084951754520E-1
7.00000000000000000E7	2.32164204452512650E-1
7.00999999999999980E7	2.31826235538400740E-1
7.02000000000000050E7	2.31490162072865100E-1
7.02999999999999940E7	2.31155968099009760E-1
7.04000000000000090E7	2.30823637837118990E-1
7.04999999999999980E7	2.30493155682221710E-1
7.05999999999999960E7	2.30164506201694330E-1
7.07000000000000030E7	2.29837674132903660E-1
7.08000000000000010E7	2.29512644380888100E-1
7.09000000000000070E7	2.29189402016075890E-1
7.09999999999999960E7	2.28867932272040340E-1
7.10999999999999940E7	2.28548220543292090E-1
7.12000000000000010E7	2.28230252383106120E-1
7.12999999999999990E7	2.27914013501383250E-1
7.14000000000000060E7	2.27599489762547160E-1
7.15000000000000040E7	2.27286667183473810E-1
7.15999999999999930E7	2.26975531931454630E-1
7.16999999999999990E7	2.26666070322191840E-1
7.17999999999999970E7	2.26358268817825130E-1
7.19000000000000040E7	2.26052114024989550E-1
7.20000000000000020E7	2.25747592692905740E-1
7.20999999999999910E7	2.25444691711497080E-1
7.22000000000000060E7	2.25143398109539610E-1
7.22999999999999950E7	2.24843699052838010E-1
7.24000000000000020E7	2.24545581842432940E-1
7.25000000000000000E7	2.24249033912833620E-1
7.25999999999999980E7	2.23954042830279840E-1
7.27000000000000050E7	2.23660596291029900E-1
7.27999999999999940E7	2.23368682119675020E-1
7.29000000000000090E7	2.23078288267480530E-1
7.29999999999999980E7	2.22789402810751500E-1
7.30999999999999960E7	2.22502013949224330E-1
7.32000000000000030E7	2.22216110004482560E-1
7.33000000000000010E7	2.21931679418397110E-1
7.34000000000000070E7	2.21648710751589690E-1
7.34999999999999960E7	2.21367192681920240E-1
7.35999999999999940E7	2.21087114002997430E-1
7.37000000000000010E7	2.20808463622710600E-1
7.37999999999999990E7	2.20531230561785070E-1
7.39000000000000060E7	2.20255403952358810E-1
7.40000000000000040E7	2.19980973036579510E-1
7.40999999999999930E7	2.19707927165224830E-1
7.41999999999999990E7	2.19436255796340740E-1
7.42999999999999970E7	2.19165948493901960E-1
7.44000000000000040E7	2.18896994926492240E-1
7.45000000000000020E7	2.18629384866002360E-1
7.45999999999999910E7	2.18363108186350500E-1
7.47000000000000060E7	2.18098154862218110E-1
7.47999999999999950E7	2.17834514967807100E-1
7.49000000000000020E7	2.17572178675614490E-1
7.50000000000000000E7	2.17311136255223980E-1
7.50999999999999980E7	2.17051378072115990E-1
7.52000000000000050E7	2.16792894586496270E-1
7.52999999999999940E7	2.16535676352139460E-1
7.54000000000000090E7	2.16279714015250410E-1
7.54999999999999980E7	2.16024998313342340E-1
7.55999999999999960E7	2.15771520074130720E-1
7.57000000000000030E7	2.15519270214443330E-1
7.58000000000000010E7	2.15268239739145840E-1
7.59000000000000070E7	2.15018419740082930E-1
7.59999999999999960E7	2.14769801395034630E-1
7.60999999999999940E7	2.14522375966687620E-1
7.62000000000000010E7	2.14276134801620750E-1
7.62999999999999990E7	2.14031069329305980E-1
7.64000000000000060E7	2.13787171061121880E-1
7.65000000000000040E7	2.13544431589383430E-1
7.65999999999999930E7	2.13302842586382630E-1
7.66999999999999990E7	2.13062395803445750E-1
7.67999999999999970E7	2.12823083070001040E-1
7.69000000000000040E7	2.12584896292661710E-1
7.70000000000000020E7	2.12347827454320060E-1
7.70999999999999910E7	2.12111868613255750E-1
7.72000000000000060E7	2.11877011902255010E-1
7.72999999999999950E7	2.11643249527743740E-1
7.74000000000000020E7	2.11410573768930950E-1
7.75000000000000000E7	2.11178976976965590E-1
7.75999999999999980E7	2.10948451574103930E-1
7.77000000000000050E7	2.10718990052888700E-1
7.77999999999999940E7	2.10490584975340060E-1
7.79000000000000090E7	2.10263228972157190E-1
7.79999999999999980E7	2.10036914741930450E-1
7.80999999999999960E7	2.09811635050365150E-1
7.82000000000000030E7	2.09587382729515560E-1
7.83000000000000010E7	2.09364150677029050E-1
7.84000000000000070E7	2.09141931855400380E-1
7.84999999999999960E7	2.08920719291237590E-1
7.85999999999999940E7	2.08700506074535100E-1
7.87000000000000010E7	2.08481285357959620E-1
7.87999999999999990E7	2.08263050356143120E-1
7.89000000000000060E7	2.08045794344987290E-1
7.90000000000000040E7	2.07829510660975590E-1
7.90999999999999930E7	2.07614192700495790E-1
7.91999999999999990E7	2.07399833919170980E-1
7.92999999999999970E7	2.07186427831200120E-1
7.94000000000000040E7	2.06973968008705710E-1
7.95000000000000020E7	2.06762448081092300E-1
7.95999999999999910E7	2.06551861734411710E-1
7.97000000000000060E7	2.06342202710737730E-1
7.97999999999999950E7	2.06133464807548710E-1
7.99000000000000020E7	2.05925641877117640E-1
8.00000000000000000E7	2.05718727825911740E-1
8.00999999999999980E7	2.05512716613997930E-1
8.01999999999999960E7	2.05307602254458030E-1
8.02999999999999940E7	2.05103378812809780E-1
8.04000000000000090E7	2.04900040406437210E-1
8.05000000000000070E7	2.04697581204026770E-1
8.05999999999999870E7	2.04495995425011670E-1
8.07000000000000030E7	2.04295277339023110E-1
8.08000000000000010E7	2.04095421265349010E-1
8.08999999999999990E7	2.03896421572398890E-1
8.09999999999999960E7	2.03698272677176150E-1
8.10999999999999940E7	2.03500969044757650E-1
8.12000000000000100E7	2.03304505187778470E-1
8.12999999999999900E7	2.03108875665924730E-1
8.14000000000000060E7	2.02914075085432180E-1
8.15000000000000040E7	2.02720098098591040E-1
8.16000000000000010E7	2.02526939403257700E-1
8.16999999999999990E7	2.02334593742371550E-1
8.17999999999999970E7	2.02143055903479670E-1
8.19000000000000130E7	2.01952320718265410E-1
8.19999999999999930E7	2.01762383062084230E-1
8.20999999999999910E7	2.01573237853505650E-1
8.22000000000000060E7	2.01384880053859620E-1
8.23000000000000040E7	2.01197304666789690E-1
8.24000000000000020E7	2.01010506737811090E-1
8.25000000000000000E7	2.00824481353874870E-1
8.25999999999999980E7	2.00639223642937250E-1
8.26999999999999960E7	2.00454728773533740E-1
8.27999999999999940E7	2.00270991954359760E-1
8.29000000000000090E7	2.00088008433854810E-1
8.30000000000000070E7	1.99905773499793680E-1
8.30999999999999870E7	1.99724282478881170E-1
8.32000000000000030E7	1.99543530736351690E-1
8.33000000000000010E7	1.99363513675575810E-1
8.33999999999999990E7	1.99184226737668930E-1
8.34999999999999960E7	1.99005665401106620E-1
8.35999999999999940E7	1.98827825181343590E-1
8.37000000000000100E7	1.98650701630438320E-1
8.37999999999999900E7	1.98474290336680980E-1
8.39000000000000060E7	1.98298586924227170E-1
8.40000000000000040E7	1.98123587052734650E-1
8.41000000000000010E7	1.97949286417005950E-1
8.41999999999999990E7	1.97775680746634450E-1
8.42999999999999970E7	1.97602765805654260E-1
8.44000000000000130E7	1.97430537392195720E-1
8.44999999999999930E7	1.97258991338143490E-1
8.45999999999999910E7	1.97088123508799670E-1
8.47000000000000060E7	1.96917929802550980E-1
8.48000000000000040E7	1.96748406150538900E-1
8.49000000000000020E7	1.96579548516335320E-1
8.50000000000000000E7	1.96411352895619990E-1
8.50999999999999980E7	1.96243815315864280E-1
8.51999999999999960E7	1.96076931836016240E-1
8.52999999999999940E7	1.95910698546190960E-1
8.54000000000000090E7	1.95745111567364030E-1
8.55000000000000070E7	1.95580167051068640E-1
8.55999999999999870E7	1.95415861179096280E-1
8.57000000000000030E7	1.95252190163200680E-1
8.58000000000000010E7	1.95089150244805420E-1
8.58999999999999990E7	1.94926737694715560E-1
8.59999999999999960E7	1.94764948812831170E-1
8.60999999999999940E7	1.94603779927865440E-1
8.62000000000000100E7	1.94443227397065720E-1
8.62999999999999900E7	1.94283287605937760E-1
8.64000000000000060E7	1.94123956967972560E-1
8.65000000000000040E7	1.93965231924377450E-1
8.66000000000000010E7	1.93807108943809610E-1
8.66999999999999990E7	1.93649584522112540E-1
8.67999999999999970E7	1.93492655182055830E-1
8.69000000000000130E7	1.93336317473077820E-1
8.69999999999999930E7	1.93180567971031270E-1
8.70999999999999910E7	1.93025403277931940E-1
8.72000000000000060E7	1.92870820021709720E-1
8.73000000000000040E7	1.92716814855962860E-1
8.74000000000000020E7	1.92563384459715240E-1
8.75000000000000000E7	1.92410525537175550E-1
8.75999999999999980E7	1.92258234817500170E-1
8.76999999999999960E7	1.92106509054558220E-1
8.77999999999999940E7	1.91955345026699090E-1
8.79000000000000090E7	1.91804739536522790E-1
8.80000000000000070E7	1.91654689410653360E-1
8.80999999999999870E7	1.91505191499513660E-1
8.82000000000000030E7	1.91356242677103780E-1
8.83000000000000010E7	1.91207839840781310E-1
8.83999999999999990E7	1.91059979911044420E-1
8.84999999999999960E7	1.90912659831316870E-1
8.85999999999999940E7	1.90765876567735910E-1
8.87000000000000100E7	1.90619627108942310E-1
8.87999999999999900E7	1.90473908465872470E-1
8.89000000000000060E7	1.90328717671553570E-1
8.90000000000000040E7	1.90184051780899680E-1
8.91000000000000010E7	1.90039907870511530E-1
8.91999999999999990E7	1.89896283038477850E-1
8.92999999999999970E7	1.89753174404178360E-1
8.94000000000000130E7	1.89610579108089870E-1
8.94999999999999930E7	1.89468494311593890E-1
8.95999999999999910E7	1.89326917196786510E-1
8.97000000000000060E7	1.89185844966290340E-1
8.98000000000000040E7	1.89045274843068390E-1
8.99000000000000020E7	1.88905204070240120E-1
9.00000000000000000E7	1.88765629910899470E-1
9.00999999999999980E7	1.88626549647934860E-1
9.01999999999999960E7	1.88487960583850710E-1
9.02999999999999940E7	1.88349860040591750E-1
9.04000000000000090E7	1.88212245359368180E-1
9.05000000000000070E7	1.88075113900483570E-1
9.05999999999999870E7	1.87938463043164110E-1
9.07000000000000030E7	1.87802290185389940E-1
9.08000000000000010E7	1.87666592743727940E-1
9.08999999999999990E7	1.87531368153166930E-1
9.09999999999999960E7	1.87396613866953720E-1
9.10999999999999940E7	1.87262327356431420E-1
9.12000000000000100E7	1.87128506110880280E-1
9.12999999999999900E7	1.86995147637358160E-1
9.14000000000000060E7	1.86862249460544730E-1
9.15000000000000040E7	1.86729809122585990E-1
9.16000000000000010E7	1.86597824182941150E-1
9.16999999999999990E7	1.86466292218231100E-1
9.17999999999999970E7	1.86335210822087480E-1
9.19000000000000130E7	1.86204577605004970E-1
9.19999999999999930E7	1.86074390194193560E-1
9.20999999999999910E7	1.85944646233433450E-1
9.22000000000000060E7	1.85815343382930780E-1
9.23000000000000040E7	1.85686479319175280E-1
9.24000000000000020E7	1.85558051734799330E-1
9.25000000000000000E7	1.85430058338438040E-1
9.25999999999999980E7	1.85302496854591550E-1
9.26999999999999960E7	1.85175365023487930E-1
9.27999999999999940E7	1.85048660600948270E-1
9.29000000000000090E7	1.84922381358252590E-1
9.30000000000000070E7	1.84796525082006920E-1
9.30999999999999870E7	1.84671089574013100E-1
9.32000000000000030E7	1.84546072651137870E-1
9.33000000000000010E7	1.84421472145185090E-1
9.33999999999999990E7	1.84297285902768330E-1
9.34999999999999960E7	1.84173511785184910E-1
9.35999999999999940E7	1.84050147668291310E-1
9.37000000000000100E7	1.83927191442379860E-1
9.37999999999999900E7	1.83804641012056600E-1
9.39000000000000060E7	1.83682494296120580E-1
9.40000000000000040E7	1.83560749227443680E-1
9.41000000000000010E7	1.83439403752852970E-1
9.41999999999999990E7	1.83318455833012720E-1
9.42999999999999970E7	1.83197903442308490E-1
9.44000000000000130E7	1.83077744568732850E-1
9.44999999999999930E7	1.82957977213770780E-1
9.45999999999999910E7	1.82838599392287370E-1
9.47000000000000060E7	1.82719609132416360E-1
9.48000000000000040E7	1.82601004475449940E-1
9.49000000000000020E7	1.82482783475729080E-1
9.50000000000000000E7	1.82364944200535330E-1
9.50999999999999980E7	1.82247484729984070E-1
9.51999999999999960E7	1.82130403156918220E-1
9.52999999999999940E7	1.82013697586803010E-1
9.54000000000000090E7	1.81897366137622420E-1
9.55000000000000070E7	1.81781406939775670E-1
9.55999999999999870E7	1.81665818135976090E-1
9.57000000000000030E7	1.81550597881149050E-1
9.58000000000000010E7	1.81435744342332980E-1
9.58999999999999990E7	1.81321255698580020E-1
9.59999999999999960E7	1.81207130140857850E-1
9.60999999999999940E7	1.81093365871952820E-1
9.62000000000000100E7	1.80979961106373780E-1
9.62999999999999900E7	1.80866914070256990E-1
9.64000000000000060E7	1.80754223001271660E-1
9.65000000000000040E7	1.80641886148526810E-1
9.66000000000000010E7	1.80529901772478810E-1
9.66999999999999990E7	1.80418268144839590E-1
9.67999999999999970E7	1.80306983548486330E-1
9.69000000000000130E7	1.80196046277371420E-1
9.69999999999999930E7	1.80085454636433710E-1
9.70999999999999910E7	1.79975206941510240E-1
9.72000000000000060E7	1.79865301519248980E-1
9.73000000000000040E7	1.79755736707022960E-1
9.74000000000000020E7	1.79646510852843980E-1
9.75000000000000000E7	1.79537622315278300E-1
9.75999999999999980E7	1.79429069463362660E-1
9.76999999999999960E7	1.79320850676520930E-1
9.77999999999999940E7	1.79212964344481860E-1
9.79000000000000090E7	1.79105408867197770E-1
9.80000000000000070E7	1.78998182654763100E-1
9.80999999999999870E7	1.78891284127335260E-1
9.82000000000000030E7	1.78784711715054630E-1
9.83000000000000010E7	1.78678463857965970E-1
9.83999999999999990E7	1.78572539005941430E-1
9.84999999999999960E7	1.78466935618602650E-1
9.85999999999999940E7	1.78361652165244730E-1
9.87000000000000100E7	1.78256687124760700E-1
9.87999999999999900E7	1.78152038985566370E-1
9.89000000000000060E7	1.78047706245526460E-1
9.90000000000000040E7	1.77943687411880450E-1
9.91000000000000010E7	1.77839981001170580E-1
9.91999999999999990E7	1.77736585539168710E-1
9.92999999999999970E7	1.77633499560805960E-1
9.94000000000000130E7	1.77530721610100730E-1
9.94999999999999930E7	1.77428250240089150E-1
9.95999999999999910E7	1.77326084012755560E-1
9.97000000000000060E7	1.77224221498963350E-1
9.98000000000000040E7	1.77122661278386850E-1
9.99000000000000020E7	1.77021401939443910E-1
1.00000000000000000E8	1.76920442079228300E-1


